"id","platform","original_link","post_time","title","view_count","like_count","price","images","description","category","status","seller_location","expiration_date","market_price","capacity","parking","options","check_in_out_time","shipping_fee","transaction_location","transaction_method"
"","번개장터","https://www.번개장터.com/items/","2024-09-14 18:49:54.760932","오늘 포포인츠 명동 호텔 숙박 양도 (9/14)","63","0","220000","https://media.bunjang.co.kr/product/289301876_{cnt}_1726292312_w{res}.jpg","오늘 서울 호텔 숙박 양도합니다. (9/14 1박)


호텔: 포포인츠 명동

객실: 슈페리어 게스트룸 (조식 X)

금액: 23만 (최저가 35만)


감사합니다.","여행/숙박/렌트","SELLING","강동구 천호제3동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-16 18:49:54.760937","17,18일 용평리조트  드래곤호텔 패밀리 트윈룸","20","0","150000","https://media.bunjang.co.kr/product/289601552_{cnt}_1726446092_w{res}.jpg","9월17일
9월18일

용평 리조트 드라곤호텔

패밀리  트윈룸 (더블 싱글) 3인가능
룸온리입니다

가격 1박당 15만윈","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-11 18:49:54.760944","명품 연필 패션 연필 W호텔 굿즈 연필 새상품","10","0","28000","https://media.bunjang.co.kr/product/288822566_{cnt}_1726218405_w{res}.jpg","W호텔 디자인 연필 세트.
W로 시작하는 문구가 연필에 프린트되어 있음.
매장이나 거실 인테리어 장식용으로도 멋짐.
블랙 몸체에 뒤 꼭지 부분 큐빅 장식이 패셔너블함.","미술/화방용품","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-19 18:49:54.760949","파인제주 제주2인 왕복항공+ 렌트카 48시간+호텔조식포함","372","4","36000","https://media.bunjang.co.kr/product/231180309_{cnt}_1723648265_w{res}.jpg","- 본 여행권은 파인제주 통해서 예약가능
(제휴된 숙박업체에서 2박 해야함 : 평일 기준 2인 1실 1박에 149,000원) 조식 포함

- 매주 월,화,수,목,토,일요일 출발가능
(주말이나 준성수기 여행시에는 추가요금 발생)

- 출발은, 어디서나 가능. 

- 최소 2주전에는 예약 해야됨.

- 쿠폰번호가 나와있으므로 구입 후 환불 불가","여행/숙박/렌트","SELLING","동구 계림1동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-22 18:49:54.760958","더 플라자 호텔 식당 이용권 10만원권 세븐스퀘어/도원 등","11","0","80000","https://media.bunjang.co.kr/product/290097853_{cnt}_1726747577_w{res}.jpg","아래 내용 참고하시어 연락주세요

*온라인 상품권입니다*

■ 이용금액: 100,000원
■ 유효기간: '24년 10월 31일 
■ 유의사항: 
· 현금 교환 및 잔액 환불 불가하며 타 할인 혜택 중복 사용 및 적용이 제한됩니다. 
· 본 이용권은 앞면에 표기된 유효기간 내에만 10만원권으로 이용할 수 있으며, 유효기간 이후에는 7만원권으로 사용이 가능합니다.
· 본 이용권은 7만원 한도 내 현금영수증 발행이 가능합니다.
· 본 이용권을 통한 지스텀 상품 구매 시, 더 플라자 호텔 지스텀(호텔 LL층)에서 직접 수령 가능합니다.
※ 배송 시, 별도의 배송비가 부과 됩니다. 
· 도난, 분실 등에 대하여 당사는 책임지지 않으며 재 발행 되지 않습니다.
· 본 이용권을 위·변조하여 사용시 법적 조치를 받으실 수 있습니다.
· 예약 및 프로모션 상황에 따라 사용이 제한될 수 있으므로 사용 전 [안내처]로 예약(문의)해 주시기 바랍니다. 

[안내처] 
도원 (02.310.7300), 세븐스퀘어(02.310.7777), 더라운지(02.310.7400), 블랑제리 더 플라자(02.310.7500), 지스텀(더플라자점 02.310.7396)","외식","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-16 18:49:54.760964","9/17-9/20 텐진 플라자호텔 프리미어 후쿠오카","24","0","190000","https://media.bunjang.co.kr/product/289573396_{cnt}_1726411364_w{res}.jpg","호텔을 이중으로 예약해서 양도합니다!","여행/숙박/렌트","SELLING","강북구 인수동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-10 18:49:54.760970","서울호텔 애프터눈티 기프티콘 사요! 라운지바","52","1","6969","https://media.bunjang.co.kr/product/237705122_{cnt}_1695877826_w{res}.jpg","서울호텔 애프터눈 기프티콘 및 예약건 구매해요!","외식","SELLING","북구 두호동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-21 18:49:54.760976","지박소년 하나코군 고스트호텔 소책자&초대장&복제색지","47","5","140000","https://media.bunjang.co.kr/product/290226036_{cnt}_1726826007_w{res}.jpg","고스트 호텔 세트로 판매합니다, 제가 구매했던 것 보다 가격 많이 낮춥니다.😢

개봉후 암실보관 하였습니다~","만화","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-20 18:49:54.760982","후쿠오카 호텔 3박 4일 숙소  10/1~4 , 3~4인 양도합니다","151","4","200000","https://media.bunjang.co.kr/product/288725937_{cnt}_1726795123_w{res}.jpg","여행지가 변경되어 후쿠오카 숙소 양도합니다
호텔 이름 : 란도르 레지덴셜 호텔 후쿠오카 아넥스
디럭스 트윈룸입니다

침대 2개, 금연 객실, 고층으로 예약했고
공항에서 30분 거리, 체크인 인원 3명에서 최대 4명까지 가능합니다

하카타역-텐진역 중간쯤에 있고 텐진역 가실때도 버스로 10분정도면 갈수있습니다

지금 어플에서 예약하려면 40만원정도 나와요,,

거래 후 호텔 주소나 번호 필요하신 정보들 있으시면
언제든지 연락 가능합니다~
+
체크인은 무인체크인이라
예약자명이랑 예약번호 거래시 알려드립니다!","여행/숙박/렌트","RESERVED","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-10 18:49:54.760989","서울 오클라우드호텔 10/5 숙박","99","1","150000","https://media.bunjang.co.kr/product/288716239_{cnt}_1725935466_w{res}.jpg","10/5 서울 세계불꽃축제 가려고 예약했으나 사정이생겨 가기 어려울 것 같아 양도합니다 
안팔리면 제가 갈거긴 합니다 ㅠㅠ 

10/5일 여의도 강남 일대 숙박은 다 2-30만원인데
금액 할인하여 15만원에 드릴게요! 

여자친구 , 남자친구랑 좋은 추억 만들고오세요
( 불꽃축제보이는 숙소는 아니고 잠원한강공원 가까워 차량 및 도보 , 대중교통 짧은시간에 이동가능합니다 ) 

세계불꽃축제아니더라도 강남에서 데이트 완전가넝 🩷
쿨거시 에눌가능하니 연락주세요~!~!~ 

사진은 참고용 실제와 다를 수 있음 / 조식불포함 / 교환환불X","여행/숙박/렌트","SELLING","서구 탄방동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-02 18:49:54.760996","해운대 호텔","29","0","75000","https://media.bunjang.co.kr/product/287481164_{cnt}_1725267158_w{res}.jpg","여행취소되서팔아요
18-19일","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-06 18:49:54.761002","라한호텔 포항 숙박권","53","0","100000","https://media.bunjang.co.kr/product/288016510_{cnt}_1725583680_w{res}.jpg","라한 호텔 포항 숙박권 오션뷰","여행/숙박/렌트","SELLING","북구 두호동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-15 18:49:54.761008","싱가포르 제이린 클락 키 호텔 양도(9/15-20)","11","0","600000","https://media.bunjang.co.kr/product/289400777_{cnt}_1726334569_w{res}.jpg","싱가포르 5박 Jayleen Clarke Quay Hotel 숙박권 양도합니다
9월 15일부터 20일 여행 예정이었는데 갑자기 사정이 생겨서 못 가게 됐어요
가격 어느정도 조정 가능합니다 연락 주세요!

원가는 80만에 구매했어요","여행/숙박/렌트","SELLING","광진구 구의제1동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-15 18:49:54.761014","종로 부티크호텔 눈물의급처합니다","37","0","60000","https://media.bunjang.co.kr/product/289388258_{cnt}_1726327309_w{res}.jpg","종로 부티크호텔 숙소예약했는데
사정이 생겨 못갈거같아서 글올립니다.

체크인 하지 않았구
6만원에 판매해요.","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-10 18:49:54.761019","서울 신라호텔 주말 숙박권 양도 (상시)","616","8","490000","https://media.bunjang.co.kr/product/277403640_{cnt}_1724662125_w{res}.jpg","서울신라호텔 주말 숙박권 양도합니다.
디럭스룸(실내수영장 이용 포함) 예약가능합니다.

@ 주말은 인기가 많아 금방 소진될 뿐더러
가격이 계속 상승합니다. 
상시로 구매 가능합니다

정확한 날짜 알려주시면 가격 안내 도와드리겠습니다. 
(날짜마다 가격 상이)
시중가 대비 저렴하게 판매합니다.","여행/숙박/렌트","SELLING","원미구 중동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-13 18:49:54.761026","신라호텔 비지니스디럭스+2인어반아일랜드+베어키링","13","0","520000","https://media.bunjang.co.kr/product/289119277_{cnt}_1726165006_w{res}.jpg","일반디럭스아니고 비지니스룸이구요😊
* 비지니스디럭스+2인어반아일랜드+베어키링 52
(키링중고거래로3만원씩판매되요 안쓰시면파시면49입니다)
* 비지니스디럭스+2인어반아일랜드+2인사우나
   +더이그제큐티브 라운지2인 79
라운지에 어반아일랜드까지들어가있는패키지가
거의없어요~~ 있어도엄청비싸구요ㅎㅎ
두번째사진참고하시면
평일기준 라운지에 비지니스만해도73이에요~~
다양하게즐기실분 득템하세용!
신라는밤에 어반이용하면 정말낭만적이죠ㅠㅠ
올데이라 오전이든 저녁이든 이용하고싶으실때가능해요!

빨리소진될예정이니 연락주세요😊
주말은추가요금있구요..!
8장가능합니다 ㅎㅎ","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-15 18:49:54.761031","닌니의다락방)호텔2종 통마테","7","0","2000","https://media.bunjang.co.kr/product/289381027_{cnt}_1726325321_w{res}.jpg","샹들리에25mm-(재고 9m)
호텔복도20mm-(재고 9m)
남은 9m 합쳐서 2,000원에 판매합니다.

1m기준 가격입니다.
최소 주문 금액5,000원(배송비 제외)

-주문시 직접 감기 때문에 최대한 깔끔하게 말긴하나 생활 먼지가 있을 수 있습니다. (특히 강아지털 예민하신분은 피해주세요ㅜㅜ)
또한, 오차가 있을수도 회오리 현상이 있을수도 있습니다.
-마테 거래시 길이에 오차가 있을 수 있습니다.

💜상점소개 꼭 읽어 보시고 주문해주세요💜

사진출처:닌니의다락방 인스타","학습도구/문구/필기류","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-06 18:49:54.761038","춘천 숙소 (봄스테이 호텔)","44","1","100000","https://media.bunjang.co.kr/product/287980900_{cnt}_1725544366_w{res}.jpg","남춘천 9.6~9.8 숙박 양도
*봄스테이호텔*

사정이 생겨서 못가게 되었습니다,, 가격 제안 받습니다! 연락 주세요!","여행/숙박/렌트","SELLING","춘천시 퇴계동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-05 18:49:54.761044","목포 카이저호텔 숙박","38","0","20000","https://media.bunjang.co.kr/product/287924608_{cnt}_1725523222_w{res}.jpg","오늘 숙박하실분 2만원에 팔아요","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-12 18:49:54.761050","씨마크 호텔 부대시설 , 석식 구매합니다~","311","0","90000","https://media.bunjang.co.kr/product/252043152_{cnt}_1707016942_w{res}.jpg","씨마크 호텔 부대시설 이용권이나
석식 2장 구매해요~ 가격 맞춰드릴게여~","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-09 18:49:54.761056","보라카이 크리스탈샌즈호텔 양도합니다","52","0","400000","https://media.bunjang.co.kr/product/288543942_{cnt}_1726145733_w{res}.jpg","보라카이 제일 좋은 호텔 제일 좋은 위치에 잇어요 
사정이생겨 못가게 되어 팝니다!
80만원짜리예용 ㅠㅠ
보라카이 
크리스탈 샌즈 호텔 입니다!
24.09.20~25일까지 입니다!

에눌 가능","여행/숙박/렌트","SELLING","부평구 부평1동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-22 18:49:54.761062","9월 25~26일 노보텔 엠버서더 서울 용산 호텔 슈페리어 더블","32","1","130000","https://media.bunjang.co.kr/product/290423076_{cnt}_1726924184_w{res}.jpg","수영장 o
조식 x","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-10 18:49:54.761068","강남 디에이스호텔 9/11~9/14 양도","11","0","100000","https://media.bunjang.co.kr/product/288311601_{cnt}_1725930055_w{res}.jpg","3박4일예약양도합니다","여행/숙박/렌트","RESERVED","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-06 18:49:54.761074","호텔경영론 제2판","1","0","15000","https://media.bunjang.co.kr/product/288075441_{cnt}_1725610450_w{res}.jpg","호텔경영론 제2판
백산출판사

사용감 아에 없습니다.
반값택배 가능합니다.","경제/경영","SELLING","구리시 인창동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-13 18:49:54.761079","앰버서더 풀만 호텔 오늘 입실 조식 포함","32","1","230000","https://media.bunjang.co.kr/product/289127652_{cnt}_1726191065_w{res}.jpg","35만원 상당의 앰버서더 풀만 호텔 조식 포함 숙박 팔아요! 오늘 입실이고 넷플릭스 수영장 다 포함 되어있는 패키지 입니다!","여행/숙박/렌트","SELLING","서초구 반포1동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-20 18:49:54.761085","반얀트리클럽 앤 스파 서울 호텔 숙박권 반얀룸 - 2인 조식포함","51","0","599000","https://media.bunjang.co.kr/product/290085700_{cnt}_1727578313_w{res}.jpg","2025.01.31 까지입니다
블랙아웃: 2024.12.20~31

조식 2인

피트니스 수영


주말 가능한데 일찍 마감이 된다고 해요
참고해주세요


장당가이며 2장까지 가능해요","여행/숙박/렌트","SELLING","종로구 숭인제1동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-10 18:49:54.761092","호텔나루 서울 엠갤러리 숙박권 양도(상시)","367","10","390000","https://media.bunjang.co.kr/product/279988629_{cnt}_1724662248_w{res}.jpg","호텔나루 서울 엠갤러리 
숙박권 상시 양도합니다.

현재 디럭스/프리미어 리버뷰 가능합니다. 

@ 특히 주말은 인기가 많아 금방 소진될 뿐더러
가격이 계속 상승합니다. 

정확한 날짜 알려주시면 가격 안내 도와드리겠습니다. (날짜마다 가격 상이)

시중가 대비 저렴하게 판매합니다.

히스토리 보시면 여러 국내 호텔/ 리조트 숙박권 양도하고 있으니 안심하시고 구매하셔도 됩니다.

객실이 실시간으로 빠르게 소진될 수 있으니
신속한 구매 추천 드립니다 :)

감사합니다.","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-16 18:49:54.761098","롯데호텔 서울 월드 제주 부산 라세느 뷔페 식사권 2인","114","2","345000","https://media.bunjang.co.kr/product/289603542_{cnt}_1726457987_w{res}.jpg","2인 식사권

주중 주말 석식 가능합니다

12.31까지이고 서울점 월드점은 12월 이용이 안 된다고 하네요","외식","SELLING","종로구 숭인제1동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-07 18:49:54.761104","브라운도트 호텔 인천송도 숙박권 양도","51","0","50000","https://media.bunjang.co.kr/product/288231405_{cnt}_1725699447_w{res}.jpg","!!!!! 9/8(일) ~ 9/9(월) 트윈 베드룸 1개

63,450원에 예약한 트윈 호실 1개 급처합니다 연락주세요","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-06 18:49:54.761109","[호텔경영 전공책] 서비스 마케팅","94","5","9900","https://media.bunjang.co.kr/product/154843258_{cnt}_1725539685_w{res}.jpg","정가: 35,000원
필기, 형광펜 밑줄 흔적 있습니다! 심하지 않습니다:)
상세 사진 궁금하신 분 연락 주세요!","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-07 18:49:54.761115","해운대 오션뷰 호텔 숙박 양도","56","1","150000","https://media.bunjang.co.kr/product/288226739_{cnt}_1725694627_w{res}.jpg","✅️  오션뷰 패밀리 스위트(고층)

기준인원 3명 / 최대인원 4명

양도가 : 20만원

----‐------------------------------------------------

✅️  오션뷰 스위트(고층)

기준인원 3명 / 최대 인원 3명

양도가 : 15만원","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-07 18:49:54.761121","해운대 오션뷰 호텔 숙박 양도","53","0","150000","https://media.bunjang.co.kr/product/288169898_{cnt}_1725672667_w{res}.jpg","오션뷰 패밀리 스위트(고층)

기준인원 3명 / 최대인원 4명

양도가 : 25만원

----‐------------------------------------------------

✅️  오션뷰 스위트(고층)

기준인원 3명 / 최대 인원 3명

양도가 : 20만원

----‐------------------------------------------------

✅️  시티뷰 트윈

기준인원 2명 / 최대 인원 2명

양도가 : 15만원","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-06 18:49:54.761127","<호텔객실관리> 중고책 판매","12","0","9900","https://media.bunjang.co.kr/product/154843056_{cnt}_1725539623_w{res}.jpg","정가: 24,000원
- 부분 부분 필기, 형광펜 밑줄 흔적 있습니다!
- 사실 분 번톡 주세요:)","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-14 18:49:54.761137","도쿄 숙소 호텔 신주쿠 웜 하우스 2박(10/13-15)","68","1","200000","https://media.bunjang.co.kr/product/289260637_{cnt}_1726360161_w{res}.jpg","신주쿠 웜 하우스, 신주쿠, 도쿄 / 동경, 일본 - 여기어때 특가 - https://www.yeogi.com/overseas-accommodations/8538?checkIn=2024-10-13&checkOut=2024-10-15&rooms=1&adults=2&children=12%2C12


휴가 일정이 안 맞아 못가게 되었습니다.
성인2 + 아동2  숙소입니다.
10/13-15 2박입니다.
쿨거래하시면 네고해드립니다.","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-15 18:49:54.761144","플래티넘 외식통합이용권(12만원)(롯데호텔 라세느포함)","210","3","90000","https://media.bunjang.co.kr/product/252088508_{cnt}_1726372926_w{res}.jpg","그랜드 앰배서더 서울 더 킹스

노보텔 앰배서더 서울 동대문 호텔 푸드 익스체인지

더플라자 세븐스퀘어

롯데호텔 부산 라세느

롯데호텔 소공 라세느

롯데호텔월드 잠실 라세느

쉐라톤 그랜드 인천 호텔 피스트

소노캄 고양 셰프스 키친

소노캄 여수 셰프스 키친

쏠비치 삼척 셰프스 키친

스위스 그랜드 서울 호텔 뷔페 레스토랑

임피리얼 팰리스 서울 호텔 패밀리아

코트야드 메리어트 서울 타임스퀘어 모모카페

콘래드호텔 제스트

파크 하얏트 서울 코너스톤

패션5



사정이 있어서 이용못하네요ㅜ
5만원권2장1만원2장 있어요
모두 12만원을 10만원드립니다!!

하남스파필드.청량리.서울잠실가능요직거래","외식","SELLING","양평군 양평읍","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-07 18:49:54.761150","일본 후쿠오카 숙소 니시테츠 그랜드 호텔","308","2","45000","https://media.bunjang.co.kr/product/280362891_{cnt}_1723997564_w{res}.jpg","11.18~19일 일정 니시테츠 그랜드 호텔 일정입니다. 1인 숙박이며 인원추가 가능합니다. 네고 가능합니다!","여행/숙박/렌트","SELLING","덕양구 성사1동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-12 18:49:54.761155","세븐틴 고양콘 play&stay 호텔만 팔아요","60","0","1400000","https://media.bunjang.co.kr/product/288943883_{cnt}_1726055765_w{res}.jpg","롯데 호텔 서울(1인)입니다
호텔만 팝니다!
모든 인증 가능해요
가격 제안 해주세요","콘서트","RESERVED","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-13 18:49:54.761162","마카오 그랜드 리스보아 팰리스 가든뷰 호텔 10.8~10.9","21","0","200000","https://media.bunjang.co.kr/product/289149069_{cnt}_1726199144_w{res}.jpg","마카오 그랜드 리스보아 팰리스 가든뷰 디럭스 2베드입니다 25만원주고 예약했어요","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-20 18:49:54.761169","2024년 여의도 불꽃축제 이비스스타일앰배서더 호텔 수페리얼 킹 숙박권","191","0","1300000","https://media.bunjang.co.kr/product/289947517_{cnt}_1726665898_w{res}.jpg","▶호텔 : 이비스 스타일 앰배서더 서울 용산
▶투숙기간 : 2024-10-05 ~ 2024-10-06 (1박)
▶투숙자 :  
▶예약상품 : SDC 불꽃축제 패키지_푸드 익스체인지 To-go 패키지 / 수페리어 더블


패키지 구성
​
♥️ 불꽃축제 뷰 객실 1박
♥️객실 내 샴페인 & 초콜릿 세트 & 샴페인 글라스 2잔 제공
(샴페인: 르 마르끼 드 마리약, 브륏)달라질 수 있음

2인 숙박 가능하십니다 
​
체크인 : 4시부터 가능함
제가 키 받아서 로비에서 기다리고 있을겁니다~!
​
예약금 700,000원 해주시고
나머지 잔액은 당일 로비에 오셔서 입금해주시고
키 받아가시면 됩니다.
​
불꽃축제가 열리는 데에서 프러포즈, 기념일 준비 100프로 눈물주르륵...감동 100퍼센트!!!

축제 기간 다가올수록 가격이 천정부지로 뛰니 미리 미리 준비하세요~~~~","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-13 18:49:54.761175","추석 연휴 서울 호텔 숙박 양도 (9/13~18 각개 가능)","110","1","220000","https://media.bunjang.co.kr/product/288020962_{cnt}_1725586477_w{res}.jpg","추석 연휴 서울 호텔 숙박 양도합니다.

일자: 
1. 9/13(금)-14(토)
2. 9/14(토)-15(일)
3. 9/15(일)-16(월)
4. 9/16(월)-17(화)
5. 9/17(화)-18(수)
        연박 가능

호텔: 
—— 4성
A. 포포인츠 명동
B. 알로프트 명동
C. 포포인츠 서울역
D. 코트야드 남대문

——5성
E. 그랜드 하얏트 서울
F. 파크 하얏트 서울
G. 조선 팰리스 서울 강남
H. JW 메리어트 서울
I. 플라자 서울
J. 메리어트 아파트먼트 여의도

객실 및 금액:
- A. 슈페리어 = 23만
- A. 디럭스 = 30만
- B. 게스트룸 킹 = 26만
- B. 브릿지스위트 = 36만
- C. 게스트룸 고층 = 22만
- C. 디럭스 코너 = 33만
- D. 프리미어 게스트룸 = 30만 (조식 O)

- E. 킹/트윈 = 40만 (조식 +2만)
- E. 클럽 라운지 = 72만 (조식 +2만)
- F. 킹/트윈 = 50만
- F. 디럭스 = 57만
- F. 파크 스위트 = 83만
- G. 스테이트 = 54만
- G. 마스터스 = 58만
- H. 게스트룸 = 40만
- H. 이그제큐티브 = 56만 (라운지 O)
- I. 디럭스 게스트룸 = 27만
- I. 클럽 게스트룸 = 50만 (라운지 O)
- J. 스튜디오 스위트 = 35만
- J. 1베드룸 스위트 = 38만
- J. 1베드룸 이그제큐티브 스위트 = 42만

*날짜에 따라 소폭 금액 변동 가능합니다.
**문의 주시면 예약 가능 여부 확인하겠습니다.

그 외 주말 일정도 문의주시면 확인해보겠습니다.
예약 사이트 최저가보다 한참 저렴하게 양도합니다.
(포인트 소진 목적으로 양도 진행합니다.)

일정 금액 선입금 받고, 예약 내역 전달드리겠습니다.
체크인 후 키 전달드리며 잔금 받도록 하겠습니다.

연락주세요.","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-04 18:49:54.761181","익스피디아 호텔 40% 할인","22","1","200000","https://media.bunjang.co.kr/product/287726340_{cnt}_1725438698_w{res}.jpg","익스피디아 호텔 수수료 및 세금 포함 20만원이상 시 40% 할인해드립니다.","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-19 18:49:54.761188","하이원리조트콘도 마운틴 힐 그랜드호텔(강원랜드) 메인타워 컨벤션타워 특가","1813","22","250000","https://media.bunjang.co.kr/product/213761362_{cnt}_1726709104_w{res}.jpg","9월19일 그랜드호텔 컨벤션타워or메인타워 트리플 12만원 / 컨벤션 더블온돌 13만원

​9월20일 그랜드호텔 컨벤션타워or메인타워 트리플 12만원 / 컨벤션 더블온돌 13만원

9월21일 그랜드호텔 메인타워 더블or트윈 19만원

9월22일 그랜드호텔 메인타워 트윈or더블 10만원

9월23일 그랜드호텔 메인타워 트윈or더블 10만원

9월24일 그랜드호텔 메인타워 트윈or더블 10만원

9월25일 그랜드호텔 메인타워 트윈or더블 10만원

9월26일 그랜드호텔 메인타워 트윈or더블 10만원

9월27일 그랜드호텔 메인타워 트윈or더블 10만원

9월28일 그랜드호텔 메인타워 트윈or더블 19만원

10월3일 마운틴디럭스룸 35평 25만원

10월4일 마운틴디럭스룸 35평 20만원

10월5일 마운틴디럭스룸 35평 18만원

다른날짜 다른타입 원하시는것 있으셔도 연락주세요

마운틴카페테리아 조식단품 1만원

* 하이원 운탄고도 케이블카 곤돌라 장당5천원

구명조끼렌탈 대여는 3천원 샵에서 수령


렌탈샵입니다 문자나 연락주세요 
공1공 구영사구 8이8칠","여행/숙박/렌트","SELLING","정선군 남면","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-13 18:49:54.761194","강릉 스카이베이 경포 호텔 숙박권 수영장 포함 판매 오션뷰","46","1","260000","https://media.bunjang.co.kr/product/289096397_{cnt}_1726776290_w{res}.jpg","강릉 스카이베이 경포 숙박권입니다
오션뷰 이그제큐티브룸 입니다
수영장 포함이고 주말사용 가능합니다","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-02 18:49:54.761200","강원도 평창 호텔 숙박","40","0","25000","https://media.bunjang.co.kr/product/287431358_{cnt}_1725244987_w{res}.jpg","강원도 평창 AM 호텔 9월3일 - 4일 예약했는데
부득이하게 못가게되서 판매합니다.","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-14 18:49:54.761206","펜션.호텔 구매합니다 인원추가4인까지가능한곳","15","0","1000","https://media.bunjang.co.kr/product/289277893_{cnt}_1726281878_w{res}.jpg","인원추가 4인가능한곳 펜션.호텔 구매합니다
14일부터 16일 또는 14.15","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-17 18:49:54.761212","제주도 5성급호텔 9.20~9.23 숙박권 (베이힐풀앤빌라)","39","1","380000","https://media.bunjang.co.kr/product/289404953_{cnt}_1726552586_w{res}.jpg","급한 사정이 생겨서 못가게되어서 판매해요~

9.20(금) ~ 9.23(월) 입니다 3박4일 티켓이며 

30만원이상 저렴하게 내놓아요 ~ ~

시설 정말 좋은곳이고 못가게되어 아쉽네요 ㅠㅠ

가격낮췄는데 안팔리면 그냥 지인 선물할예정입니다.

호텔측에서 티켓양도후 예약자이름 변경가능확인받아서
구매하시면 변경까지 다 처리해드릴게요!

더 궁금하신사항있으면 문의해주세요 !","여행/숙박/렌트","SELLING","성동구 금호1가동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-14 18:49:54.761218","채스터톤스호텔 9월14일 13만원","17","0","130000","https://media.bunjang.co.kr/product/289287504_{cnt}_1726286169_w{res}.jpg","오늘 여행가기로 했는데 못가게 되서 싸게 올립니다.
18만원에 예약했고요.
13만원에 거래가능합니다.","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
